2025-02-09 09:15:13,431 [INFO] Pobieranie par dla BinanceExchange
2025-02-09 09:16:11,301 [ERROR] Kucoin get_price error for FLO-WBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,307 [ERROR] Kucoin get_price error for EGL-DUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,311 [ERROR] Kucoin get_price error for USD-PUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,317 [ERROR] Kucoin get_price error for ATO-MBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,338 [ERROR] Kucoin get_price error for ALP-INEUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,342 [ERROR] Kucoin get_price error for EGL-DBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,345 [ERROR] Kucoin get_price error for TRU-MPUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,351 [ERROR] Kucoin get_price error for SCR-TBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,382 [ERROR] Kucoin get_price error for IOT-XBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,385 [ERROR] Kucoin get_price error for DEG-OUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,394 [ERROR] Kucoin get_price error for BAN-DBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,457 [ERROR] Kucoin get_price error for PEP-EUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,476 [ERROR] Kucoin get_price error for AGL-DUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,480 [ERROR] Kucoin get_price error for IOU-SDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,493 [ERROR] Kucoin get_price error for CGP-TUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,509 [ERROR] Kucoin get_price error for AEV-OUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,515 [ERROR] Kucoin get_price error for DOG-EBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,521 [ERROR] Kucoin get_price error for ANI-MEUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,528 [ERROR] Kucoin get_price error for BLU-RUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,533 [ERROR] Kucoin get_price error for WUS-DT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,538 [ERROR] Kucoin get_price error for DAT-AUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,542 [ERROR] Kucoin get_price error for BUR-GERUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,546 [ERROR] Kucoin get_price error for BNU-SDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,553 [ERROR] Kucoin get_price error for PON-DUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,559 [ERROR] Kucoin get_price error for TNS-RUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,569 [ERROR] Kucoin get_price error for SUP-ERUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,591 [ERROR] Kucoin get_price error for FLU-XUSDC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,602 [ERROR] Kucoin get_price error for ATO-MUSDC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,612 [ERROR] Kucoin get_price error for USD-TBRL: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,621 [ERROR] Kucoin get_price error for PNU-TUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,626 [ERROR] Kucoin get_price error for DOG-SUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,631 [ERROR] Kucoin get_price error for DEN-TETH: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,636 [ERROR] Kucoin get_price error for ARB-TC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,645 [ERROR] Kucoin get_price error for CTS-IBTC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,650 [ERROR] Kucoin get_price error for CAT-IUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,655 [ERROR] Kucoin get_price error for ANK-RUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,659 [ERROR] Kucoin get_price error for IOT-AUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,669 [ERROR] Kucoin get_price error for CRE-AMUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,688 [ERROR] Kucoin get_price error for AST-RUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,722 [ERROR] Kucoin get_price error for REN-DERUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,778 [ERROR] Kucoin get_price error for QIU-SDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,788 [ERROR] Kucoin get_price error for CAK-EUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,793 [ERROR] Kucoin get_price error for AAV-EUSDT: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
                ^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-02-09 09:16:11,807 [ERROR] Kucoin get_price error for DOG-EUSDC: 'NoneType' object has no attribute 'get'
Traceback (most recent call last):
  File "/workspaces/Arbitrage/exchanges/kucoin.py", line 40, in get_price
    price_str = data.get("data", {}).get("price", "0")
